 #      wave           flux
       14880.000      0.99944937
       14880.031      0.99941362
       14880.062      0.99936225
       14880.093      0.99929629
       14880.124      0.99921093
       14880.155      0.99909421
       14880.186      0.99892397
       14880.217      0.99866529
       14880.248      0.99826196
       14880.279      0.99761863
       14880.310      0.99658092
       14880.341      0.99493550
       14880.372      0.99248227
       14880.403      0.98926969
       14880.434      0.98580549
       14880.465      0.98296667
       14880.496      0.98168336
       14880.527      0.98229454
       14880.558      0.98400626
       14880.589      0.98512550
       14880.620      0.98364255
       14880.651      0.97775352
       14880.682      0.96650525
       14880.713      0.95075742
       14880.744      0.93353274
       14880.775      0.91946021
       14880.806      0.91317272
       14880.837      0.91709356
       14880.868      0.92999219
       14880.899      0.94770680
       14880.930      0.96530273
       14880.961      0.97932332
       14880.992      0.98871539
       14881.023      0.99418318
       14881.054      0.99703399
       14881.085      0.99835109
       14881.116      0.99886354
       14881.147      0.99902927
       14881.178      0.99908218
       14881.209      0.99909472
       14881.240      0.99906796
       14881.271      0.99899332
       14881.302      0.99886475
       14881.333      0.99861939
       14881.364      0.99802101
       14881.395      0.99648930
       14881.426      0.99291986
       14881.457      0.98550527
       14881.488      0.97169979
       14881.519      0.94901244
       14881.550      0.91710227
       14881.581      0.87993952
       14881.612      0.84564642
       14881.643      0.82330905
       14881.674      0.81916304
       14881.705      0.83437417
       14881.736      0.86467743
       14881.767      0.90178284
       14881.798      0.93667490
       14881.829      0.96342345
       14881.860      0.98074455
       14881.891      0.99052427
       14881.922      0.99546866
       14881.953      0.99769683
       14881.984      0.99858469
       14882.015      0.99892375
       14882.046      0.99909487
       14882.077      0.99923274
       14882.108      0.99935888
       14882.139      0.99946246
       14882.170      0.99953547
       14882.201      0.99957839
       14882.232      0.99959717
       14882.263      0.99959992
       14882.294      0.99959489
       14882.325      0.99958899
       14882.356      0.99958660
       14882.387      0.99958929
       14882.418      0.99959682
       14882.449      0.99960799
       14882.480      0.99962133
       14882.511      0.99963536
       14882.542      0.99964886
       14882.573      0.99966099
       14882.604      0.99967139
       14882.635      0.99967998
       14882.666      0.99968686
       14882.697      0.99969218
       14882.728      0.99969609
       14882.759      0.99969878
       14882.790      0.99970042
       14882.821      0.99970118
       14882.852      0.99970123
       14882.883      0.99970075
       14882.914      0.99969990
       14882.945      0.99969883
       14882.976      0.99969767
       14883.007      0.99969650
       14883.038      0.99969536
       14883.069      0.99969429
       14883.100      0.99969329
       14883.131      0.99969234
       14883.162      0.99969144
       14883.193      0.99969059
       14883.224      0.99968979
       14883.255      0.99968902
       14883.286      0.99968829
       14883.317      0.99968758
       14883.348      0.99968690
       14883.379      0.99968624
       14883.410      0.99968560
       14883.441      0.99968498
       14883.472      0.99968440
       14883.503      0.99968384
       14883.534      0.99968333
       14883.565      0.99968287
       14883.596      0.99968248
       14883.627      0.99968215
       14883.658      0.99968191
       14883.689      0.99968175
       14883.720      0.99968169
       14883.751      0.99968174
       14883.782      0.99968189
       14883.813      0.99968216
       14883.844      0.99968252
       14883.875      0.99968294
       14883.906      0.99968335
       14883.937      0.99968367
       14883.968      0.99968382
       14883.999      0.99968372
       14884.030      0.99968328
       14884.061      0.99968242
       14884.092      0.99968105
       14884.123      0.99967908
       14884.154      0.99967644
       14884.185      0.99967305
       14884.216      0.99966887
       14884.247      0.99966388
       14884.278      0.99965820
       14884.309      0.99965213
       14884.340      0.99964617
       14884.371      0.99964089
       14884.402      0.99963685
       14884.433      0.99963446
       14884.464      0.99963382
       14884.495      0.99963428
       14884.526      0.99963393
       14884.557      0.99962976
       14884.588      0.99961833
       14884.619      0.99959639
       14884.650      0.99956186
       14884.681      0.99951532
       14884.712      0.99946198
       14884.743      0.99941051
       14884.774      0.99935766
       14884.805      0.99925177
       14884.836      0.99893112
       14884.867      0.99805894
       14884.898      0.99607582
       14884.929      0.99210580
       14884.960      0.98493291
       14884.991      0.97351460
       14885.022      0.95800009
       14885.053      0.94071200
       14885.084      0.92595734
       14885.115      0.91833342
       14885.146      0.92046133
       14885.177      0.93155467
       14885.208      0.94789853
       14885.239      0.96482650
       14885.270      0.97879060
       14885.301      0.98835967
       14885.332      0.99400522
       14885.363      0.99696482
       14885.394      0.99836749
       14885.425      0.99898556
       14885.456      0.99925114
       14885.487      0.99936923
       14885.518      0.99942685
       14885.549      0.99945906
       14885.580      0.99948020
       14885.611      0.99949658
       14885.642      0.99951073
       14885.673      0.99952319
       14885.704      0.99953366
       14885.735      0.99954165
       14885.766      0.99954680
       14885.797      0.99954909
       14885.828      0.99954884
       14885.859      0.99954651
       14885.890      0.99954268
       14885.921      0.99953794
       14885.952      0.99953288
       14885.983      0.99952809
       14886.014      0.99952411
       14886.045      0.99952139
       14886.076      0.99952018
       14886.107      0.99952048
       14886.138      0.99952207
       14886.169      0.99952463
       14886.200      0.99952779
       14886.231      0.99953116
       14886.262      0.99953435
       14886.293      0.99953697
       14886.324      0.99953868
       14886.355      0.99953917
       14886.386      0.99953825
       14886.417      0.99953592
       14886.448      0.99953230
       14886.479      0.99952755
       14886.510      0.99952187
       14886.541      0.99951547
       14886.572      0.99950855
       14886.603      0.99950132
       14886.634      0.99949396
       14886.665      0.99948663
       14886.696      0.99947940
       14886.727      0.99947221
       14886.758      0.99946495
       14886.789      0.99945745
       14886.820      0.99944954
       14886.851      0.99944106
       14886.882      0.99943181
       14886.913      0.99942161
       14886.944      0.99941021
       14886.975      0.99939722
       14887.006      0.99938210
       14887.037      0.99936411
       14887.068      0.99934232
       14887.099      0.99931559
       14887.130      0.99928242
       14887.161      0.99924021
       14887.192      0.99918312
       14887.223      0.99909623
       14887.254      0.99893924
       14887.285      0.99860673
       14887.316      0.99784777
       14887.347      0.99614531
       14887.378      0.99258896
       14887.409      0.98583809
       14887.440      0.97446306
       14887.471      0.95792834
       14887.502      0.93784816
       14887.533      0.91843897
       14887.564      0.90519755
       14887.595      0.90237646
       14887.626      0.91091748
       14887.657      0.92799320
       14887.688      0.94838303
       14887.719      0.96697832
       14887.750      0.98085862
       14887.781      0.98966582
       14887.812      0.99455328
       14887.843      0.99698536
       14887.874      0.99809954
       14887.905      0.99858423
       14887.936      0.99878974
       14887.967      0.99887398
       14887.998      0.99890260
       14888.029      0.99890303
       14888.060      0.99888776
       14888.091      0.99886194
       14888.122      0.99882685
       14888.153      0.99878217
       14888.184      0.99872693
       14888.215      0.99865991
       14888.246      0.99858002
       14888.277      0.99848595
       14888.308      0.99837551
       14888.339      0.99824451
       14888.370      0.99808459
       14888.401      0.99788141
       14888.432      0.99761538
       14888.463      0.99726211
       14888.494      0.99678949
       14888.525      0.99615015
       14888.556      0.99527023
       14888.587      0.99403801
       14888.618      0.99230426
       14888.649      0.98995148
       14888.680      0.98702531
       14888.711      0.98382780
       14888.742      0.98090905
       14888.773      0.97900307
       14888.804      0.97873569
       14888.835      0.98020812
       14888.866      0.98290394
       14888.897      0.98606842
       14888.928      0.98909201
       14888.959      0.99163062
       14888.990      0.99355972
       14889.021      0.99492842
       14889.052      0.99587761
       14889.083      0.99655153
       14889.114      0.99704807
       14889.145      0.99742486
       14889.176      0.99771558
       14889.207      0.99794100
       14889.238      0.99811587
       14889.269      0.99825224
       14889.300      0.99836042
       14889.331      0.99844853
       14889.362      0.99852167
       14889.393      0.99858283
       14889.424      0.99863390
       14889.455      0.99867623
       14889.486      0.99871081
       14889.517      0.99873834
       14889.548      0.99875928
       14889.579      0.99877387
       14889.610      0.99878214
       14889.641      0.99878376
       14889.672      0.99877779
       14889.703      0.99876224
       14889.734      0.99873286
       14889.765      0.99867976
       14889.796      0.99857703
       14889.827      0.99835544
       14889.858      0.99784364
       14889.889      0.99667309
       14889.920      0.99412127
       14889.951      0.98894006
       14889.982      0.97948571
       14890.013      0.96446597
       14890.044      0.94433228
       14890.075      0.92191588
       14890.106      0.90218300
       14890.137      0.89082037
       14890.168      0.89169069
       14890.199      0.90463294
       14890.230      0.92551825
       14890.261      0.94829707
       14890.292      0.96782690
       14890.323      0.98172073
       14890.354      0.99022210
       14890.385      0.99482148
       14890.416      0.99702575
       14890.447      0.99795229
       14890.478      0.99830613
       14890.509      0.99844956
       14890.540      0.99851424
       14890.571      0.99852474
       14890.602      0.99848255
       14890.633      0.99837382
       14890.664      0.99809732
       14890.695      0.99733945
       14890.726      0.99546548
       14890.757      0.99149318
       14890.788      0.98406443
       14890.819      0.97171443
       14890.850      0.95399602
       14890.881      0.93280285
       14890.912      0.91271724
       14890.943      0.89947254
