 #      wave           flux
       21800.000      0.99959535
       21800.030      0.99958125
       21800.060      0.99956184
       21800.090      0.99953878
       21800.120      0.99951311
       21800.150      0.99948544
       21800.180      0.99945602
       21800.210      0.99942482
       21800.240      0.99939156
       21800.270      0.99935572
       21800.300      0.99931644
       21800.330      0.99927246
       21800.360      0.99922212
       21800.390      0.99916346
       21800.420      0.99909434
       21800.450      0.99901249
       21800.480      0.99891557
       21800.510      0.99880116
       21800.540      0.99866672
       21800.570      0.99850947
       21800.600      0.99832616
       21800.630      0.99811265
       21800.660      0.99786322
       21800.690      0.99756954
       21800.720      0.99721906
       21800.750      0.99679331
       21800.780      0.99626761
       21800.810      0.99561379
       21800.840      0.99480417
       21800.870      0.99381621
       21800.900      0.99263736
       21800.930      0.99126887
       21800.960      0.98972863
       21800.990      0.98805554
       21801.020      0.98631694
       21801.050      0.98461305
       21801.080      0.98306547
       21801.110      0.98179053
       21801.140      0.98086665
       21801.170      0.98029907
       21801.200      0.98000290
       21801.230      0.97983584
       21801.260      0.97966016
       21801.290      0.97939948
       21801.320      0.97908006
       21801.350      0.97883473
       21801.380      0.97885664
       21801.410      0.97933529
       21801.440      0.98039485
       21801.470      0.98204554
       21801.500      0.98417474
       21801.530      0.98658108
       21801.560      0.98903079
       21801.590      0.99131501
       21801.620      0.99328991
       21801.650      0.99488967
       21801.680      0.99611568
       21801.710      0.99701403
       21801.740      0.99765135
       21801.770      0.99809561
       21801.800      0.99840422
       21801.830      0.99861990
       21801.860      0.99877265
       21801.890      0.99888346
       21801.920      0.99896707
       21801.950      0.99903344
       21801.980      0.99908850
       21802.010      0.99913496
       21802.040      0.99917351
       21802.070      0.99920400
       21802.100      0.99922635
       21802.130      0.99924131
       21802.160      0.99925084
       21802.190      0.99925746
       21802.220      0.99926255
       21802.250      0.99926388
       21802.280      0.99925209
       21802.310      0.99920568
       21802.340      0.99908638
       21802.370      0.99883707
       21802.400      0.99837951
       21802.430      0.99760820
       21802.460      0.99637915
       21802.490      0.99449836
       21802.520      0.99173087
       21802.550      0.98784366
       21802.580      0.98267023
       21802.610      0.97619180
       21802.640      0.96861751
       21802.670      0.96042627
       21802.700      0.95233973
       21802.730      0.94521591
       21802.760      0.93988151
       21802.790      0.93695368
       21802.820      0.93669459
       21802.850      0.93894494
       21802.880      0.94318240
       21802.910      0.94868347
       21802.940      0.95471731
       21802.970      0.96070857
       21803.000      0.96630902
       21803.030      0.97137591
       21803.060      0.97590778
       21803.090      0.97997297
       21803.120      0.98364578
       21803.150      0.98696301
       21803.180      0.98990941
       21803.210      0.99243681
       21803.240      0.99450435
       21803.270      0.99611044
       21803.300      0.99729669
       21803.330      0.99813259
       21803.360      0.99869771
       21803.390      0.99906755
       21803.420      0.99930400
       21803.450      0.99945219
       21803.480      0.99954301
       21803.510      0.99959754
       21803.540      0.99963027
       21803.570      0.99965111
       21803.600      0.99966633
       21803.630      0.99967932
       21803.660      0.99969158
       21803.690      0.99970349
       21803.720      0.99971489
       21803.750      0.99972542
       21803.780      0.99973481
       21803.810      0.99974292
       21803.840      0.99974974
       21803.870      0.99975536
       21803.900      0.99975991
       21803.930      0.99976355
       21803.960      0.99976648
       21803.990      0.99976888
       21804.020      0.99977092
       21804.050      0.99977277
       21804.080      0.99977458
       21804.110      0.99977645
       21804.140      0.99977842
       21804.170      0.99978050
       21804.200      0.99978270
       21804.230      0.99978499
       21804.260      0.99978733
       21804.290      0.99978970
       21804.320      0.99979205
       21804.350      0.99979436
       21804.380      0.99979657
       21804.410      0.99979868
       21804.440      0.99980065
       21804.470      0.99980246
       21804.500      0.99980412
       21804.530      0.99980563
       21804.560      0.99980698
       21804.590      0.99980819
       21804.620      0.99980927
       21804.650      0.99981021
       21804.680      0.99981103
       21804.710      0.99981175
       21804.740      0.99981235
       21804.770      0.99981286
       21804.800      0.99981329
       21804.830      0.99981363
       21804.860      0.99981391
       21804.890      0.99981413
       21804.920      0.99981429
       21804.950      0.99981441
       21804.980      0.99981449
       21805.010      0.99981454
       21805.040      0.99981458
       21805.070      0.99981460
       21805.100      0.99981462
       21805.130      0.99981463
       21805.160      0.99981465
       21805.190      0.99981467
       21805.220      0.99981469
       21805.250      0.99981471
       21805.280      0.99981472
       21805.310      0.99981474
       21805.340      0.99981475
       21805.370      0.99981475
       21805.400      0.99981475
       21805.430      0.99981473
       21805.460      0.99981471
       21805.490      0.99981467
       21805.520      0.99981461
       21805.550      0.99981453
       21805.580      0.99981444
       21805.610      0.99981432
       21805.640      0.99981418
       21805.670      0.99981401
       21805.700      0.99981381
       21805.730      0.99981359
       21805.760      0.99981333
       21805.790      0.99981305
       21805.820      0.99981273
       21805.850      0.99981239
       21805.880      0.99981202
       21805.910      0.99981162
       21805.940      0.99981121
       21805.970      0.99981078
       21806.000      0.99981033
       21806.030      0.99980988
       21806.060      0.99980942
       21806.090      0.99980896
       21806.120      0.99980850
       21806.150      0.99980805
       21806.180      0.99980760
       21806.210      0.99980717
       21806.240      0.99980676
       21806.270      0.99980636
       21806.300      0.99980599
       21806.330      0.99980565
       21806.360      0.99980534
       21806.390      0.99980507
       21806.420      0.99980483
       21806.450      0.99980462
       21806.480      0.99980445
       21806.510      0.99980431
       21806.540      0.99980417
       21806.570      0.99980404
       21806.600      0.99980389
       21806.630      0.99980369
       21806.660      0.99980344
       21806.690      0.99980311
       21806.720      0.99980267
       21806.750      0.99980212
       21806.780      0.99980141
       21806.810      0.99980055
       21806.840      0.99979949
       21806.870      0.99979823
       21806.900      0.99979673
       21806.930      0.99979499
       21806.960      0.99979297
       21806.990      0.99979066
       21807.020      0.99978804
       21807.050      0.99978509
       21807.080      0.99978181
       21807.110      0.99977818
       21807.140      0.99977422
       21807.170      0.99976999
       21807.200      0.99976555
       21807.230      0.99976103
       21807.260      0.99975657
       21807.290      0.99975236
       21807.320      0.99974858
       21807.350      0.99974540
       21807.380      0.99974302
       21807.410      0.99974158
       21807.440      0.99974121
       21807.470      0.99974195
       21807.500      0.99974374
       21807.530      0.99974631
       21807.560      0.99974921
       21807.590      0.99975176
       21807.620      0.99975317
       21807.650      0.99975257
       21807.680      0.99974905
       21807.710      0.99974174
       21807.740      0.99972986
       21807.770      0.99971284
       21807.800      0.99969049
       21807.830      0.99966322
       21807.860      0.99963227
       21807.890      0.99959971
       21807.920      0.99956772
       21807.950      0.99953681
       21807.980      0.99950287
       21808.010      0.99945309
       21808.040      0.99936048
       21808.070      0.99917788
       21808.100      0.99883314
       21808.130      0.99822238
       21808.160      0.99719996
       21808.190      0.99556739
       21808.220      0.99306239
       21808.250      0.98936740
       21808.280      0.98416166
       21808.310      0.97720903
       21808.340      0.96847069
       21808.370      0.95821712
       21808.400      0.94709201
       21808.430      0.93608003
       21808.460      0.92636999
       21808.490      0.91914330
       21808.520      0.91534070
       21808.550      0.91547393
       21808.580      0.91952464
       21808.610      0.92694787
       21808.640      0.93678075
       21808.670      0.94783429
       21808.700      0.95892618
       21808.730      0.96909151
       21808.760      0.97771204
       21808.790      0.98454016
       21808.820      0.98963091
       21808.850      0.99322929
       21808.880      0.99565991
       21808.910      0.99724230
       21808.940      0.99823914
       21808.970      0.99884158
       21809.000      0.99918395
       21809.030      0.99936221
       21809.060      0.99944544
       21809.090      0.99948172
       21809.120      0.99950071
       21809.150      0.99951717
       21809.180      0.99953619
       21809.210      0.99955759
       21809.240      0.99957877
       21809.270      0.99959680
       21809.300      0.99960986
       21809.330      0.99961763
       21809.360      0.99962082
       21809.390      0.99962050
       21809.420      0.99961739
       21809.450      0.99961107
       21809.480      0.99959911
       21809.510      0.99957654
       21809.540      0.99953523
       21809.570      0.99946284
       21809.600      0.99934071
       21809.630      0.99914059
       21809.660      0.99882164
       21809.690      0.99833033
       21809.720      0.99760571
       21809.750      0.99659113
       21809.780      0.99525346
       21809.810      0.99360762
       21809.840      0.99173783
       21809.870      0.98980530
       21809.900      0.98803398
       21809.930      0.98667062
       21809.960      0.98592752
       21809.990      0.98592734
       21810.020      0.98666973
       21810.050      0.98803216
       21810.080      0.98980278
       21810.110      0.99173512
       21810.140      0.99360479
       21810.170      0.99525027
       21810.200      0.99658757
       21810.230      0.99760202
       21810.260      0.99832655
       21810.290      0.99881766
       21810.320      0.99913622
       21810.350      0.99933587
       21810.380      0.99945800
       21810.410      0.99953134
       21810.440      0.99957446
       21810.470      0.99959900
       21810.500      0.99961234
       21810.530      0.99961922
       21810.560      0.99962271
       21810.590      0.99962460
       21810.620      0.99962576
       21810.650      0.99962644
       21810.680      0.99962657
       21810.710      0.99962593
       21810.740      0.99962433
       21810.770      0.99962169
       21810.800      0.99961811
       21810.830      0.99961379
       21810.860      0.99960893
       21810.890      0.99960354
       21810.920      0.99959722
       21810.950      0.99958877
       21810.980      0.99957580
       21811.010      0.99955432
       21811.040      0.99951813
       21811.070      0.99945767
       21811.100      0.99935777
       21811.130      0.99919426
       21811.160      0.99892942
       21811.190      0.99850844
       21811.220      0.99785967
       21811.250      0.99690090
       21811.280      0.99555469
       21811.310      0.99377403
       21811.340      0.99157472
       21811.370      0.98906497
       21811.400      0.98645753
