 #      wave           flux
       14900.000      0.99531523
       14900.030      0.99524316
       14900.060      0.99514713
       14900.090      0.99503790
       14900.120      0.99492074
       14900.150      0.99479766
       14900.180      0.99466890
       14900.210      0.99453387
       14900.240      0.99439165
       14900.270      0.99424123
       14900.300      0.99408153
       14900.330      0.99391146
       14900.360      0.99372989
       14900.390      0.99353567
       14900.420      0.99332768
       14900.450      0.99310469
       14900.480      0.99286540
       14900.510      0.99260827
       14900.540      0.99233127
       14900.570      0.99203174
       14900.600      0.99170612
       14900.630      0.99134927
       14900.660      0.99095316
       14900.690      0.99050553
       14900.720      0.98998843
       14900.750      0.98937392
       14900.780      0.98861535
       14900.810      0.98763730
       14900.840      0.98633219
       14900.870      0.98458745
       14900.900      0.98238386
       14900.930      0.97989048
       14900.960      0.97744638
       14900.990      0.97545521
       14901.020      0.97413144
       14901.050      0.97325579
       14901.080      0.97228567
       14901.110      0.97061371
       14901.140      0.96769042
       14901.170      0.96299704
       14901.200      0.95582766
       14901.230      0.94501798
       14901.260      0.92875432
       14901.290      0.90466294
       14901.320      0.87060971
       14901.350      0.82661662
       14901.380      0.77709149
       14901.410      0.73067563
       14901.440      0.69661499
       14901.470      0.68115701
       14901.500      0.68674360
       14901.530      0.71246839
       14901.560      0.75384785
       14901.590      0.80271904
       14901.620      0.84960756
       14901.650      0.88791361
       14901.680      0.91583164
       14901.710      0.93484052
       14901.740      0.94741451
       14901.770      0.95573439
       14901.800      0.96134000
       14901.830      0.96520873
       14901.860      0.96793142
       14901.890      0.96986302
       14901.920      0.97122144
       14901.950      0.97214438
       14901.980      0.97272312
       14902.010      0.97301946
       14902.040      0.97307505
       14902.070      0.97291792
       14902.100      0.97256595
       14902.130      0.97202945
       14902.160      0.97131216
       14902.190      0.97041218
       14902.220      0.96932223
       14902.250      0.96802962
       14902.280      0.96651603
       14902.310      0.96475742
       14902.340      0.96272543
       14902.370      0.96039052
       14902.400      0.95773114
       14902.430      0.95475023
       14902.460      0.95149879
       14902.490      0.94810192
       14902.520      0.94476733
       14902.550      0.94176308
       14902.580      0.93937328
       14902.610      0.93783553
       14902.640      0.93728453
       14902.670      0.93773512
       14902.700      0.93910214
       14902.730      0.94123670
       14902.760      0.94395822
       14902.790      0.94707487
       14902.820      0.95039637
       14902.850      0.95374834
       14902.880      0.95699090
       14902.910      0.96002985
       14902.940      0.96281161
       14902.970      0.96532008
       14903.000      0.96756588
       14903.030      0.96956730
       14903.060      0.97133324
       14903.090      0.97284067
       14903.120      0.97399496
       14903.150      0.97456219
       14903.180      0.97407875
       14903.210      0.97179205
       14903.240      0.96673552
       14903.270      0.95813930
       14903.300      0.94623268
       14903.330      0.93275064
       14903.360      0.92077923
       14903.390      0.91383826
       14903.420      0.91436162
       14903.450      0.92243020
       14903.480      0.93572693
       14903.510      0.95067288
       14903.540      0.96404127
       14903.570      0.97408951
       14903.600      0.98066633
       14903.630      0.98454972
       14903.660      0.98671397
       14903.690      0.98789839
       14903.720      0.98856215
       14903.750      0.98898128
       14903.780      0.98931223
       14903.810      0.98962285
       14903.840      0.98993021
       14903.870      0.99023028
       14903.900      0.99051511
       14903.930      0.99078054
       14903.960      0.99102618
       14903.990      0.99125378
       14904.020      0.99146607
       14904.050      0.99166608
       14904.080      0.99185674
       14904.110      0.99204043
       14904.140      0.99221866
       14904.170      0.99239204
       14904.200      0.99256065
       14904.230      0.99272436
       14904.260      0.99288294
       14904.290      0.99303613
       14904.320      0.99318371
       14904.350      0.99332558
       14904.380      0.99346176
       14904.410      0.99359238
       14904.440      0.99371764
       14904.470      0.99383776
       14904.500      0.99395297
       14904.530      0.99406349
       14904.560      0.99416958
       14904.590      0.99427146
       14904.620      0.99436936
       14904.650      0.99446353
       14904.680      0.99455420
       14904.710      0.99464161
       14904.740      0.99472596
       14904.770      0.99480749
       14904.800      0.99488636
       14904.830      0.99496271
       14904.860      0.99503663
       14904.890      0.99510816
       14904.920      0.99517735
       14904.950      0.99524424
       14904.980      0.99530888
       14905.010      0.99537130
       14905.040      0.99543153
       14905.070      0.99548961
       14905.100      0.99554558
       14905.130      0.99559948
       14905.160      0.99565135
       14905.190      0.99570121
       14905.220      0.99574911
       14905.250      0.99579507
       14905.280      0.99583914
       14905.310      0.99588132
       14905.340      0.99592164
       14905.370      0.99596012
       14905.400      0.99599678
       14905.430      0.99603163
       14905.460      0.99606469
       14905.490      0.99609599
       14905.520      0.99612553
       14905.550      0.99615334
       14905.580      0.99617944
       14905.610      0.99620383
       14905.640      0.99622654
       14905.670      0.99624757
       14905.700      0.99626693
       14905.730      0.99628460
       14905.760      0.99630054
       14905.790      0.99631468
       14905.820      0.99632695
       14905.850      0.99633728
       14905.880      0.99634558
       14905.910      0.99635180
       14905.940      0.99635584
       14905.970      0.99635762
       14906.000      0.99635708
       14906.030      0.99635413
       14906.060      0.99634870
       14906.090      0.99634070
       14906.120      0.99633006
       14906.150      0.99631666
       14906.180      0.99630040
       14906.210      0.99628114
       14906.240      0.99625868
       14906.270      0.99623284
       14906.300      0.99620341
       14906.330      0.99617017
       14906.360      0.99613288
       14906.390      0.99609123
       14906.420      0.99604482
       14906.450      0.99599310
       14906.480      0.99593541
       14906.510      0.99587108
       14906.540      0.99579939
       14906.570      0.99571962
       14906.600      0.99563107
       14906.630      0.99553301
       14906.660      0.99542472
       14906.690      0.99530538
       14906.720      0.99517378
       14906.750      0.99502784
       14906.780      0.99486398
       14906.810      0.99467756
       14906.840      0.99446409
       14906.870      0.99422029
       14906.900      0.99394345
       14906.930      0.99362275
       14906.960      0.99321923
       14906.990      0.99262699
       14907.020      0.99162027
       14907.050      0.98982097
       14907.080      0.98670573
       14907.110      0.98171993
       14907.140      0.97461206
       14907.170      0.96593414
       14907.200      0.95727904
       14907.230      0.95088036
       14907.260      0.94862384
       14907.290      0.95102826
       14907.320      0.95683917
       14907.350      0.96348473
       14907.380      0.96812311
       14907.410      0.96872008
       14907.440      0.96476001
       14907.470      0.95747149
       14907.500      0.94923019
       14907.530      0.94278735
       14907.560      0.94036965
       14907.590      0.94263753
       14907.620      0.94831179
       14907.650      0.95492601
       14907.680      0.95994722
       14907.710      0.96156617
       14907.740      0.95874582
       14907.770      0.95066773
       14907.800      0.93611578
       14907.830      0.91333492
       14907.860      0.88083983
       14907.890      0.83937375
       14907.920      0.79391641
       14907.950      0.75317948
       14907.980      0.72606600
       14908.010      0.71834773
       14908.040      0.73158741
       14908.070      0.76309873
       14908.100      0.80609384
       14908.130      0.85133418
       14908.160      0.89089346
       14908.190      0.92112596
       14908.220      0.94233635
       14908.250      0.95662202
       14908.280      0.96620070
       14908.310      0.97276215
       14908.340      0.97741849
       14908.370      0.98085231
       14908.400      0.98347341
       14908.430      0.98553143
       14908.460      0.98718398
       14908.490      0.98853516
       14908.520      0.98965630
       14908.550      0.99059769
       14908.580      0.99139607
       14908.610      0.99207951
       14908.640      0.99266924
       14908.670      0.99318134
       14908.700      0.99362838
       14908.730      0.99402028
       14908.760      0.99436521
       14908.790      0.99467017
       14908.820      0.99494112
       14908.850      0.99518241
       14908.880      0.99539566
       14908.910      0.99557944
       14908.940      0.99573034
       14908.970      0.99584382
       14909.000      0.99591367
       14909.030      0.99592826
       14909.060      0.99585857
       14909.090      0.99562767
       14909.120      0.99505536
       14909.150      0.99380456
       14909.180      0.99139769
       14909.210      0.98729762
       14909.240      0.98119559
       14909.270      0.97362416
       14909.300      0.96636414
       14909.330      0.96194615
       14909.360      0.96221766
       14909.390      0.96703066
       14909.420      0.97439959
       14909.450      0.98196839
       14909.480      0.98812810
       14909.510      0.99229103
       14909.540      0.99476842
       14909.570      0.99613833
       14909.600      0.99687500
       14909.630      0.99728284
       14909.660      0.99752704
       14909.690      0.99768749
       14909.720      0.99780201
       14909.750      0.99788998
       14909.780      0.99796248
       14909.810      0.99802559
       14909.840      0.99808223
       14909.870      0.99813378
       14909.900      0.99818088
       14909.930      0.99822395
       14909.960      0.99826334
       14909.990      0.99829939
       14910.020      0.99833246
       14910.050      0.99836289
       14910.080      0.99839103
       14910.110      0.99841723
       14910.140      0.99844183
       14910.170      0.99846513
       14910.200      0.99848735
       14910.230      0.99850865
       14910.260      0.99852908
       14910.290      0.99854869
       14910.320      0.99856747
       14910.350      0.99858543
       14910.380      0.99860257
       14910.410      0.99861890
       14910.440      0.99863442
       14910.470      0.99864916
       14910.500      0.99866314
       14910.530      0.99867644
       14910.560      0.99868910
       14910.590      0.99870121
       14910.620      0.99871282
       14910.650      0.99872401
       14910.680      0.99873484
       14910.710      0.99874535
       14910.740      0.99875553
       14910.770      0.99876533
       14910.800      0.99877460
       14910.830      0.99878316
       14910.860      0.99879081
       14910.890      0.99879734
       14910.920      0.99880256
       14910.950      0.99880630
       14910.980      0.99880848
       14911.010      0.99880921
       14911.040      0.99880890
       14911.070      0.99880826
       14911.100      0.99880792
       14911.130      0.99880792
       14911.160      0.99880670
       14911.190      0.99880009
       14911.220      0.99878099
       14911.250      0.99873870
       14911.280      0.99865472
       14911.310      0.99849098
       14911.340      0.99816419
       14911.370      0.99750246
       14911.400      0.99622635
       14911.430      0.99407771
       14911.460      0.99105856
       14911.490      0.98758971
       14911.520      0.98452043
       14911.550      0.98293640
       14911.580      0.98353454
       14911.610      0.98603809
       14911.640      0.98945577
       14911.670      0.99277340
       14911.700      0.99535183
       14911.730      0.99700445
       14911.760      0.99791225
       14911.790      0.99837195
       14911.820      0.99860007
       14911.850      0.99871389
       14911.880      0.99877038
       14911.910      0.99879680
       14911.940      0.99880737
       14911.970      0.99881054
       14912.000      0.99881111
       14912.030      0.99881093
       14912.060      0.99881019
       14912.090      0.99880835
       14912.120      0.99880480
       14912.150      0.99879917
       14912.180      0.99879136
       14912.210      0.99878141
       14912.240      0.99876945
       14912.270      0.99875563
       14912.300      0.99874010
       14912.330      0.99872299
       14912.360      0.99870440
       14912.390      0.99868431
       14912.420      0.99866259
       14912.450      0.99863899
       14912.480      0.99861319
       14912.510      0.99858488
       14912.540      0.99855370
       14912.570      0.99851932
       14912.600      0.99848139
       14912.630      0.99843954
       14912.660      0.99839342
       14912.690      0.99834264
       14912.720      0.99828682
       14912.750      0.99822555
       14912.780      0.99815843
       14912.810      0.99808501
       14912.840      0.99800478
       14912.870      0.99791700
