 #      wave           flux
       14900.000      0.99245690
       14900.030      0.99232045
       14900.060      0.99214043
       14900.090      0.99193530
       14900.120      0.99171393
       14900.150      0.99147932
       14900.180      0.99123138
       14900.210      0.99096884
       14900.240      0.99069023
       14900.270      0.99039423
       14900.300      0.99007961
       14900.330      0.98974511
       14900.360      0.98938937
       14900.390      0.98901066
       14900.420      0.98860673
       14900.450      0.98817484
       14900.480      0.98771184
       14900.510      0.98721420
       14900.540      0.98667794
       14900.570      0.98609843
       14900.600      0.98547009
       14900.630      0.98478633
       14900.660      0.98403961
       14900.690      0.98322124
       14900.720      0.98232115
       14900.750      0.98132756
       14900.780      0.98022613
       14900.810      0.97899936
       14900.840      0.97762602
       14900.870      0.97607993
       14900.900      0.97432878
       14900.930      0.97233350
       14900.960      0.97004576
       14900.990      0.96740425
       14901.020      0.96433163
       14901.050      0.96073014
       14901.080      0.95647534
       14901.110      0.95140901
       14901.140      0.94533211
       14901.170      0.93799858
       14901.200      0.92911569
       14901.230      0.91836043
       14901.260      0.90542559
       14901.290      0.89012009
       14901.320      0.87253709
       14901.350      0.85328823
       14901.380      0.83373367
       14901.410      0.81605325
       14901.440      0.80293951
       14901.470      0.79682873
       14901.500      0.79896465
       14901.530      0.80885595
       14901.560      0.82449051
       14901.590      0.84315892
       14901.620      0.86236419
       14901.650      0.88035338
       14901.680      0.89619915
       14901.710      0.90961257
       14901.740      0.92069188
       14901.770      0.92971848
       14901.800      0.93702575
       14901.830      0.94293042
       14901.860      0.94770527
       14901.890      0.95157286
       14901.920      0.95471060
       14901.950      0.95725807
       14901.980      0.95932496
       14902.010      0.96099734
       14902.040      0.96234314
       14902.070      0.96341647
       14902.100      0.96426032
       14902.130      0.96490958
       14902.160      0.96539287
       14902.190      0.96573403
       14902.220      0.96595304
       14902.250      0.96606682
       14902.280      0.96609006
       14902.310      0.96603576
       14902.340      0.96591592
       14902.370      0.96574207
       14902.400      0.96552593
       14902.430      0.96528012
       14902.460      0.96501946
       14902.490      0.96476271
       14902.520      0.96453276
       14902.550      0.96435435
       14902.580      0.96425142
       14902.610      0.96424399
       14902.640      0.96434462
       14902.670      0.96455719
       14902.700      0.96487805
       14902.730      0.96529800
       14902.760      0.96580365
       14902.790      0.96637938
       14902.820      0.96700974
       14902.850      0.96768016
       14902.880      0.96837657
       14902.910      0.96908490
       14902.940      0.96979036
       14902.970      0.97047641
       14903.000      0.97112238
       14903.030      0.97169637
       14903.060      0.97213527
       14903.090      0.97229563
       14903.120      0.97185286
       14903.150      0.97013772
       14903.180      0.96595431
       14903.210      0.95754369
       14903.240      0.94299596
       14903.270      0.92142194
       14903.300      0.89444890
       14903.330      0.86663391
       14903.360      0.84392417
       14903.390      0.83134491
       14903.420      0.83161435
       14903.450      0.84479442
       14903.480      0.86827371
       14903.510      0.89707906
       14903.540      0.92523413
       14903.570      0.94808806
       14903.600      0.96391804
       14903.630      0.97356202
       14903.660      0.97892614
       14903.690      0.98177519
       14903.720      0.98331094
       14903.750      0.98422148
       14903.780      0.98485274
       14903.810      0.98535779
       14903.840      0.98579911
       14903.870      0.98620135
       14903.900      0.98657444
       14903.930      0.98692331
       14903.960      0.98725111
       14903.990      0.98756025
       14904.020      0.98785297
       14904.050      0.98813145
       14904.080      0.98839769
       14904.110      0.98865344
       14904.140      0.98889989
       14904.170      0.98913774
       14904.200      0.98936742
       14904.230      0.98958921
       14904.260      0.98980335
       14904.290      0.99001007
       14904.320      0.99020957
       14904.350      0.99040205
       14904.380      0.99058771
       14904.410      0.99076679
       14904.440      0.99093948
       14904.470      0.99110600
       14904.500      0.99126656
       14904.530      0.99142136
       14904.560      0.99157062
       14904.590      0.99171455
       14904.620      0.99185336
       14904.650      0.99198726
       14904.680      0.99211646
       14904.710      0.99224117
       14904.740      0.99236160
       14904.770      0.99247792
       14904.800      0.99259032
       14904.830      0.99269891
       14904.860      0.99280381
       14904.890      0.99290507
       14904.920      0.99300278
       14904.950      0.99309698
       14904.980      0.99318774
       14905.010      0.99327512
       14905.040      0.99335918
       14905.070      0.99343998
       14905.100      0.99351758
       14905.130      0.99359203
       14905.160      0.99366340
       14905.190      0.99373175
       14905.220      0.99379713
       14905.250      0.99385958
       14905.280      0.99391916
       14905.310      0.99397588
       14905.340      0.99402978
       14905.370      0.99408085
       14905.400      0.99412914
       14905.430      0.99417464
       14905.460      0.99421737
       14905.490      0.99425736
       14905.520      0.99429461
       14905.550      0.99432914
       14905.580      0.99436097
       14905.610      0.99439010
       14905.640      0.99441656
       14905.670      0.99444035
       14905.700      0.99446147
       14905.730      0.99447989
       14905.760      0.99449556
       14905.790      0.99450840
       14905.820      0.99451834
       14905.850      0.99452530
       14905.880      0.99452917
       14905.910      0.99452987
       14905.940      0.99452731
       14905.970      0.99452140
       14906.000      0.99451205
       14906.030      0.99449918
       14906.060      0.99448268
       14906.090      0.99446247
       14906.120      0.99443845
       14906.150      0.99441051
       14906.180      0.99437852
       14906.210      0.99434231
       14906.240      0.99430167
       14906.270      0.99425640
       14906.300      0.99420626
       14906.330      0.99415102
       14906.360      0.99409042
       14906.390      0.99402414
       14906.420      0.99395181
       14906.450      0.99387293
       14906.480      0.99378693
       14906.510      0.99369321
       14906.540      0.99359114
       14906.570      0.99348007
       14906.600      0.99335930
       14906.630      0.99322807
       14906.660      0.99308543
       14906.690      0.99293023
       14906.720      0.99276101
       14906.750      0.99257577
       14906.780      0.99237162
       14906.810      0.99214437
       14906.840      0.99188748
       14906.870      0.99158820
       14906.900      0.99121718
       14906.930      0.99070358
       14906.960      0.98988380
       14906.990      0.98840982
       14907.020      0.98561031
       14907.050      0.98037100
       14907.080      0.97120390
       14907.110      0.95686108
       14907.140      0.93759608
       14907.170      0.91564063
       14907.200      0.89492308
       14907.230      0.88005994
       14907.260      0.87466298
       14907.290      0.87968529
       14907.320      0.89264866
       14907.350      0.90823311
       14907.380      0.91986078
       14907.410      0.92231372
       14907.440      0.91420732
       14907.470      0.89866273
       14907.500      0.88168304
       14907.530      0.86938910
       14907.560      0.86579126
       14907.590      0.87182023
       14907.620      0.88535604
       14907.650      0.90204320
       14907.680      0.91693278
       14907.710      0.92638112
       14907.740      0.92902397
       14907.770      0.92529430
       14907.800      0.91633056
       14907.830      0.90326353
       14907.860      0.88711581
       14907.890      0.86904451
       14907.920      0.85056682
       14907.950      0.83340338
       14907.980      0.81864066
       14908.010      0.80521088
       14908.040      0.78833666
       14908.070      0.75953759
       14908.100      0.71049687
       14908.130      0.64082149
       14908.160      0.56221583
       14908.190      0.49142524
       14908.220      0.43975279
       14908.250      0.41010191
       14908.280      0.40117742
       14908.310      0.41249968
       14908.340      0.44648566
       14908.370      0.50679984
       14908.400      0.59294074
       14908.430      0.69433001
       14908.460      0.79129952
       14908.490      0.86570492
       14908.520      0.91107732
       14908.550      0.93170196
       14908.580      0.93603202
       14908.610      0.93242209
       14908.640      0.92767506
       14908.670      0.92644212
       14908.700      0.93076639
       14908.730      0.93999082
       14908.760      0.95179826
       14908.790      0.96361706
       14908.820      0.97355588
       14908.850      0.98068839
       14908.880      0.98513697
       14908.910      0.98764851
       14908.940      0.98896718
       14908.970      0.98960572
       14909.000      0.98984821
       14909.030      0.98981089
       14909.060      0.98949878
