 #      wave           flux
       14880.000      0.99901563
       14880.031      0.99898569
       14880.062      0.99894713
       14880.093      0.99890534
       14880.124      0.99886326
       14880.155      0.99882229
       14880.186      0.99878264
       14880.217      0.99874314
       14880.248      0.99870062
       14880.279      0.99864994
       14880.310      0.99858500
       14880.341      0.99849957
       14880.372      0.99838799
       14880.403      0.99824568
       14880.434      0.99806827
       14880.465      0.99784399
       14880.496      0.99752739
       14880.527      0.99698867
       14880.558      0.99594956
       14880.589      0.99396650
       14880.620      0.99044621
       14880.651      0.98471684
       14880.682      0.97636727
       14880.713      0.96586664
       14880.744      0.95494489
       14880.775      0.94627802
       14880.806      0.94241183
       14880.837      0.94453526
       14880.868      0.95192046
       14880.899      0.96226674
       14880.930      0.97281124
       14880.961      0.98150297
       14880.992      0.98756542
       14881.023      0.99123822
       14881.054      0.99318469
       14881.085      0.99402034
       14881.116      0.99419419
       14881.147      0.99400442
       14881.178      0.99360928
       14881.209      0.99305590
       14881.240      0.99232706
       14881.271      0.99136518
       14881.302      0.99006202
       14881.333      0.98819758
       14881.364      0.98530008
       14881.395      0.98035039
       14881.426      0.97126247
       14881.457      0.95416649
       14881.488      0.92286377
       14881.519      0.86962711
       14881.550      0.78924506
       14881.581      0.68636293
       14881.612      0.57868105
       14881.643      0.48721440
       14881.674      0.42300516
       14881.705      0.38505662
       14881.736      0.36744341
       14881.767      0.36580501
       14881.798      0.37995646
       14881.829      0.41423213
       14881.860      0.47558784
       14881.891      0.56698301
       14881.922      0.67809379
       14881.953      0.78573051
       14881.984      0.86886861
       14882.015      0.92167395
       14882.046      0.95020666
       14882.077      0.96286432
       14882.108      0.96506191
       14882.139      0.95781996
       14882.170      0.93764678
       14882.201      0.89712169
       14882.232      0.82805461
       14882.263      0.72968527
       14882.294      0.61680484
       14882.325      0.51400595
       14882.356      0.43859884
       14882.387      0.39280502
       14882.418      0.37039680
       14882.449      0.36556154
       14882.480      0.37679016
       14882.511      0.40749148
       14882.542      0.46445007
       14882.573      0.55195352
       14882.604      0.66221100
       14882.635      0.77329353
       14882.666      0.86250948
       14882.697      0.92142217
       14882.728      0.95509727
       14882.759      0.97267196
       14882.790      0.98151350
       14882.821      0.98606014
       14882.852      0.98858980
       14882.883      0.99015642
       14882.914      0.99122000
       14882.945      0.99198163
       14882.976      0.99253293
       14883.007      0.99291905
       14883.038      0.99315983
       14883.069      0.99325291
       14883.100      0.99316254
       14883.131      0.99278275
       14883.162      0.99184043
       14883.193      0.98968841
       14883.224      0.98494207
       14883.255      0.97497538
       14883.286      0.95548057
       14883.317      0.92099426
       14883.348      0.86741648
       14883.379      0.79644793
       14883.410      0.71809371
       14883.441      0.64697383
       14883.472      0.59530542
       14883.503      0.56879781
       14883.534      0.56641821
       14883.565      0.58105424
       14883.596      0.60003378
       14883.627      0.60887729
       14883.658      0.60056500
       14883.689      0.58171782
       14883.720      0.56674124
       14883.751      0.56846486
       14883.782      0.59420574
       14883.813      0.64521519
       14883.844      0.71602512
       14883.875      0.79458051
       14883.906      0.86622665
       14883.937      0.92069191
       14883.968      0.95600690
       14883.999      0.97616411
       14884.030      0.98665550
       14884.061      0.99183111
       14884.092      0.99431790
       14884.123      0.99551299
       14884.154      0.99612579
       14884.185      0.99650552
       14884.216      0.99680303
       14884.247      0.99706780
       14884.278      0.99730393
       14884.309      0.99750171
       14884.340      0.99765571
       14884.371      0.99776968
       14884.402      0.99785271
       14884.433      0.99791310
       14884.464      0.99795252
       14884.495      0.99796209
       14884.526      0.99791989
       14884.557      0.99778293
       14884.588      0.99746798
       14884.619      0.99682673
       14884.650      0.99564082
       14884.681      0.99365719
       14884.712      0.99074458
       14884.743      0.98712798
       14884.774      0.98344337
       14884.805      0.98055176
       14884.836      0.97921568
       14884.867      0.97960675
       14884.898      0.98094235
       14884.929      0.98170674
       14884.960      0.98027210
       14884.991      0.97557255
       14885.022      0.96774475
       14885.053      0.95839793
       14885.084      0.95025583
       14885.115      0.94609113
       14885.146      0.94746518
       14885.177      0.95407409
       14885.208      0.96392058
       14885.239      0.97433456
       14885.270      0.98321559
       14885.301      0.98963761
       14885.332      0.99371168
       14885.363      0.99605061
       14885.394      0.99731022
       14885.425      0.99797490
       14885.456      0.99833587
       14885.487      0.99854616
       14885.518      0.99867890
       14885.549      0.99876841
       14885.580      0.99883268
       14885.611      0.99888239
       14885.642      0.99892334
       14885.673      0.99895837
       14885.704      0.99898896
       14885.735      0.99901594
       14885.766      0.99903984
       14885.797      0.99906108
       14885.828      0.99907997
       14885.859      0.99909675
       14885.890      0.99911164
       14885.921      0.99912484
       14885.952      0.99913656
       14885.983      0.99914700
       14886.014      0.99915634
       14886.045      0.99916477
       14886.076      0.99917238
       14886.107      0.99917919
       14886.138      0.99918515
       14886.169      0.99919017
       14886.200      0.99919418
       14886.231      0.99919707
       14886.262      0.99919874
       14886.293      0.99919910
       14886.324      0.99919807
       14886.355      0.99919562
       14886.386      0.99919177
       14886.417      0.99918664
       14886.448      0.99918042
       14886.479      0.99917334
       14886.510      0.99916565
       14886.541      0.99915758
       14886.572      0.99914940
       14886.603      0.99914132
       14886.634      0.99913355
       14886.665      0.99912614
       14886.696      0.99911898
       14886.727      0.99911174
       14886.758      0.99910391
       14886.789      0.99909487
       14886.820      0.99908397
       14886.851      0.99907051
       14886.882      0.99905383
       14886.913      0.99903323
       14886.944      0.99900810
       14886.975      0.99897798
       14887.006      0.99894253
       14887.037      0.99890129
       14887.068      0.99885366
       14887.099      0.99879823
       14887.130      0.99873134
       14887.161      0.99864544
       14887.192      0.99852735
       14887.223      0.99835480
       14887.254      0.99808717
       14887.285      0.99763946
       14887.316      0.99682609
       14887.347      0.99529912
       14887.378      0.99251340
       14887.409      0.98771544
       14887.440      0.98022074
       14887.471      0.96993652
       14887.502      0.95795951
       14887.533      0.94670000
       14887.564      0.93913581
       14887.595      0.93752188
       14887.626      0.94236065
       14887.657      0.95214803
       14887.688      0.96409423
       14887.719      0.97537578
       14887.750      0.98423279
       14887.781      0.99022733
       14887.812      0.99383633
       14887.843      0.99583268
       14887.874      0.99687204
       14887.905      0.99740092
       14887.936      0.99767407
       14887.967      0.99781427
       14887.998      0.99787846
       14888.029      0.99789533
       14888.060      0.99788040
       14888.091      0.99784114
       14888.122      0.99777965
       14888.153      0.99769499
       14888.184      0.99758509
       14888.215      0.99744771
       14888.246      0.99728035
