#wave flux
1.7982791188144591 0.911418
1.7982823526280638 0.918222
1.798285263070252 0.913351
1.798288173521861 0.911169
1.7982914073680316 0.922952
1.7982943178395292 0.935891
1.7982975517077984 0.936745
1.798300462199185 0.930852
1.7983036960895527 0.92844
1.7983066066008282 0.930817
1.7983098405132951 0.933545
1.79831275104446 0.932905
1.7983159849790262 0.929812
1.7983188955300806 0.928464
1.7983221294867464 0.928275
1.7983250400576904 0.923395
1.7983282740364557 0.913378
1.7983311846272896 0.903972
1.7983340952275448 0.895807
1.798337329238879 0.884097
1.7983402398590245 0.869172
1.7983434738924589 0.856774
1.7983463845324947 0.850286
1.7983496185880292 0.850045
1.7983525292479559 0.855351
1.7983557633255913 0.862122
1.798358997414859 0.864856
1.7983619081051452 0.863461
1.798365142216514 0.861432
1.7983680529266912 0.858056
1.7983709636462908 0.850469
1.7983741977902297 0.841261
1.7983771085297204 0.836458
1.7983803426957612 0.838355
1.7983832534551438 0.845204
1.7983861642239487 0.855095
1.7983893984225607 0.867001
1.7983926326328055 0.879586
1.7983955434319718 0.890626
1.7983987776643187 0.898248
1.7984016884833771 0.90239
1.798404922737827 0.903323
1.7984078335767777 0.899744
1.7984110678533303 0.89095
1.7984139787121738 0.878287
1.7984172130108294 0.86148
1.7984201238895656 0.837124
1.7984230347777248 0.803488
1.7984262691089534 0.764252
1.7984291800170058 0.727383
1.7984324143703383 0.701938
1.7984353252982839 0.694232
1.79843855967372 0.705955
1.7984414706215595 0.735513
1.7984447050190997 0.777715
1.7984476159868326 0.822636
1.7984508504064767 0.860345
1.7984537613941036 0.886956
1.7984569958358527 0.903401
1.7984599068433738 0.911587
1.7984631413072274 0.914112
1.7984660523346427 0.913994
1.7984689633714819 0.913197
1.7984721978679112 0.912626
1.7984751089246451 0.911853
1.7984783434431795 0.908828
1.7984812545198081 0.902462
1.7984844890604483 0.89421
1.798487400156972 0.885631
1.7984906347197178 0.877258
1.7984938692940984 0.869901
1.7984967804209886 0.864013
1.798500015017475 0.859137
1.7985029261642609 0.855872
1.7985058373204708 0.855842
1.7985090719495354 0.859228
1.798511983125641 0.864746
1.7985152177768122 0.87104
1.7985181289728143 0.876754
1.7985210401782408 0.881222
1.7985242748619903 0.885131
1.7985275095573752 0.888676
1.7985304207931698 0.890926
1.7985336555106621 0.89222
1.7985365667663535 0.894079
1.7985398015059535 0.896498
1.7985427127815417 0.898565
1.7985459475432493 0.900563
1.7985488588387346 0.902885
1.79855209362255 0.905204
1.7985550049379326 0.908019
1.7985579162627405 0.91223
1.7985611510791366 0.917418
1.7985640624238421 0.92253
1.7985672972623468 0.92654
1.79857020862695 0.928112
1.7985734434875633 0.927163
1.7985763548720644 0.925067
1.798579589754787 0.921555
1.7985825011591863 0.915539
1.798585736064018 0.909263
1.798588647488316 0.906215
1.7985918824152571 0.906512
1.7985947938594535 0.908977
1.7985980288085042 0.913594
1.7986009402725993 0.918764
1.7986038517461205 0.921588
1.7986070867277546 0.921929
1.7986099982211747 0.921679
1.798613233224919 0.921318
1.7986161447382385 0.91993
1.7986193797640933 0.916589
1.7986222912973122 0.911683
1.7986255263452773 0.907724
1.798628437898396 0.906223
1.7986316729684724 0.905208
1.7986349080501862 0.903397
1.7986378196336787 0.902287
1.7986407312265975 0.901443
1.7986439663408964 0.898773
1.7986468779537155 0.895927
1.7986501130901258 0.895551
1.7986530247228454 0.895731
1.7986559363649919 0.89382
1.7986591715339881 0.890921
1.7986620831960354 0.888428
1.798665318387144 0.885931
1.7986685535898908 0.883892
1.7986714652823133 0.883366
1.7986747005071722 0.883753
1.798677612219496 0.88404
1.798680847466468 0.884835
1.7986837591986935 0.887389
1.7986869944677784 0.891254
1.7986899062199058 0.894106
1.7986928179814603 0.894689
1.798696053283133 0.894369
1.7986989650645897 0.894356
1.7987022003883757 0.894131
